time,T_Nor,T_Sou,T_Eas,T_Wes,T_Cor,T_out,Q_sol
19000800.0,300.01006031951886,300.822462726182,300.96486791158264,300.7015331521677,300.430378862361,290.34999999999997,0.0
19004400.0,299.94562475065334,300.76438746931944,300.90049819773265,300.76991076721083,300.4118299599812,290.34999999999997,0.0
19008000.0,299.9881981205497,300.5817513050383,300.8274556956816,300.52974262094654,300.3829302653181,290.34999999999997,0.0
19011600.0,299.9669126439399,300.47539889985296,300.77637538533793,300.4895564368927,300.36494748210407,290.95,0.0
19015200.0,299.94685202512363,300.41230309399776,300.7272989593785,300.36953671928,300.3546352635867,290.95,0.0
19018800.0,299.8838130615179,300.4812405353229,300.65638162265907,300.503612509454,300.3453040537457,289.25,0.322072072072072
19022400.0,299.8378803341614,300.277063779384,300.5961988063492,300.3915106706863,300.321969454632,288.75,7.210335335335333
19026000.0,299.90438998296906,300.1737353068041,300.8548492978601,300.1900795236875,300.35651758747565,288.75,126.68940631808277
19029600.0,298.42964430435666,298.9430911714405,299.5932281265592,298.8752603309222,298.6705102744602,291.45,282.0281862745098
19033200.0,298.3749428589758,298.9036620542742,299.7529962329597,298.78549809502874,298.5634260216543,294.25,474.5873786407767
19036800.0,298.9875409232711,299.6127672700811,300.57766562977645,299.3834790551802,299.1746299052085,295.95,700.4693223901511
19040400.0,299.2607762306838,300.08129884893464,300.90635855540285,299.67754071447814,299.4035830653865,298.15,785.2149139772288
19044000.0,299.4304802374645,300.42751554783075,300.94203712451736,299.8204558169265,299.50049556133774,299.25,835.1067633702218
19047600.0,299.5994153369858,300.4600308291906,300.7475558115337,299.9318486241394,299.5128264131996,299.84999999999997,647.2123118302894
19051200.0,299.6421935810832,300.63846274248306,300.75070832940077,299.98805705669923,299.5022277301505,298.75,467.00886402610195
19054800.0,300.00441025045285,300.95753340355805,300.9547924411019,300.42194133146137,299.7695441705955,300.34999999999997,525.1504457652303
19058400.0,300.1046926090602,300.57245805278626,300.89318730286845,300.58715843711497,299.76005198467436,298.15,421.23387096774195
19062000.0,300.12164818657527,300.936787644666,300.84756294538465,300.7462881617424,299.8479102867243,297.54999999999995,271.20730550284634
19065600.0,300.1092534183812,300.819747284168,300.80457481578645,300.71546454123904,299.84041055524267,296.45,154.8952205882353
19069200.0,299.75818413182526,300.4229412995191,300.4046023558891,300.3959731129163,299.49104377327745,295.95,64.71360294117646
19072800.0,299.2426655154082,299.8893934385494,299.8683762636228,299.82344217388487,299.0142356459584,294.25,0.9499999999999957
19076400.0,300.6355868865051,301.19067474071835,301.4612287934133,301.26795342446405,300.74359926339577,293.15,0.0
19080000.0,300.56498412673875,301.1301495698922,301.41004858828995,301.2118059187719,300.747401967876,292.04999999999995,0.0
19083600.0,298.93524556028774,299.5978610258222,299.5254860188273,299.47657236097444,298.86834170134523,292.54999999999995,0.0
19087200.0,300.227519958803,300.7984316588981,301.039889136792,300.7869193271888,300.50410045695145,290.95,0.0
19090800.0,300.20372429233277,300.7459889252928,301.0075945466811,300.74265877508225,300.5148925580435,290.95,0.0
19094400.0,300.16695274595696,300.6911462784066,300.95364410306286,300.6455399337852,300.5055036006194,290.95,0.0
19098000.0,300.1330966560381,300.6143107775404,300.89760354493217,300.5132777214368,300.4923273784622,290.95,0.0
19101600.0,300.0881093748232,300.4903192725736,300.83182028127914,300.42758502001453,300.4778413118668,290.34999999999997,0.0
19105200.0,300.04907887587643,300.4122947197894,300.7704511202337,300.4151384525605,300.46512619496195,290.34999999999997,0.0
19108800.0,300.0087079677321,300.35614128887073,300.7063856343041,300.2759667173415,300.44632186012956,289.84999999999997,10.249999999999998
19112400.0,300.0492597038687,300.40439617986834,300.83925965654123,300.2787989292641,300.4646091529975,290.34999999999997,95.4548969072165
19116000.0,298.5859991116828,299.07820430351853,299.46423480561975,298.9830180705857,298.7441019174432,292.54999999999995,269.64566700255796
19119600.0,298.54878193861214,299.0476580477584,299.7097341759611,298.8966400209912,298.6504872625821,295.34999999999997,466.7744360902256
19123200.0,299.1775692434903,299.75705894025,300.4852657603813,299.5189748267131,299.24693213490525,297.54999999999995,612.931506849315
19126800.0,299.4939260405631,300.1929841579545,300.7925933500492,299.7827000778276,299.46367391292796,298.75,722.0251763190017
19130400.0,299.7016635460456,300.53839750693066,300.87431077725574,299.959864310128,299.56842340384395,299.84999999999997,817.3366336633663
19134000.0,299.8793455930919,300.8440302247704,300.8637885279536,300.1086926417869,299.6655554047008,300.34999999999997,799.8830076716281
19137600.0,299.9467676137907,300.9818124243183,300.7973260947061,300.23792912107683,299.65520510626055,300.95,762.8974706774117
19141200.0,300.2770354562051,301.32201328253666,301.012803096932,300.7386217504825,299.946308469918,301.45,667.4490285984702
19144800.0,300.39670861926635,301.3558137650165,301.0413209644771,300.9240992015077,300.02268165368963,301.45,334.93362783371003
19148400.0,300.1383506435335,300.9867355069624,300.8391987049065,300.7535399665069,299.9203901577076,298.15,128.77167338709677
19152000.0,300.0945925746497,300.8286103678552,300.7498010316256,300.62455789586954,299.88326119729925,295.34999999999997,61.54460227272727
19155600.0,299.728190770989,300.56436079492903,300.3290608835483,300.2070418925437,299.5273969728016,294.25,30.716196777905637
19159200.0,299.28244741208516,300.06119067940574,299.82039488347846,299.7222757143578,299.07435794333105,292.54999999999995,11.386075949367093
19162800.0,299.208107450582,299.9421919409206,299.6980655782123,299.59193735455307,299.02113623657397,293.15,0.0
19166400.0,300.5697943774655,301.3146762479762,301.2651560233978,300.98256428526776,300.6905357592814,294.25,0.0
19170000.0,298.9881673616146,299.67726056143783,299.4313078735647,299.366179366979,298.8565189444427,293.75,0.0
19173600.0,298.92173195998913,299.59413936079187,299.33977113020956,299.29549353026607,298.83644122339894,292.54999999999995,0.0
19177200.0,299.3006925055395,299.8992917128198,299.6990999344895,299.6621882338364,299.25397447398365,292.04999999999995,0.0
19180800.0,299.94449671121686,300.56021727370535,300.5613739607469,300.22875128659797,300.20180683241773,291.45,0.0
19184400.0,299.99522598718477,300.5792457590883,300.6192952403947,300.2624198797948,300.3151232510371,290.95,0.0
19188000.0,299.9603293470357,300.6302304805679,300.57551318121256,300.3141982604321,300.32962274766476,290.34999999999997,0.0
19191600.0,299.912851306088,300.5547660552783,300.50615732431396,300.1261008092827,300.3123947811886,289.84999999999997,0.3304347826086956
19195200.0,299.878849053106,300.4908036325367,300.4644959619967,300.1602518076199,300.3005833188265,289.25,10.833627717391304
19198800.0,299.96842490692535,300.48158789682293,300.81041475946705,300.16021099859387,300.34836609933865,289.25,109.08593750000001
19202400.0,298.5086018299713,299.0405201166395,299.6197961757833,298.7512832004389,298.6572567529988,293.15,306.3229166666667
19206000.0,298.4562847425191,298.9971986627761,299.89971410515915,298.6937518934093,298.58318988224886,297.04999999999995,471.85871085011183
19209600.0,299.0574545150102,299.6877516389441,300.5977870893777,299.2758420733134,299.1687729633488,297.54999999999995,628.8829420196453
19213200.0,299.3479505333626,300.1555488147198,300.9211631726706,299.55532931753504,299.39725037424284,299.84999999999997,729.7706880124216
19216800.0,299.55099267536764,300.45017395471535,300.45346658686947,299.71627759374155,299.4117448519373,299.84999999999997,678.7568477143125
19220400.0,299.65959117472266,300.575287432204,300.8132571396387,299.80437867778136,299.5182986388775,295.34999999999997,402.0860814513843
19224000.0,299.5596498146171,300.3822406051694,300.6077594300138,299.72146747598754,299.40992948962463,298.75,168.47670458980565
19227600.0,299.7652362026828,300.48768980842544,300.4229622648718,299.93794742136487,299.5260495961692,295.34999999999997,366.85246163682865
19231200.0,299.91603511525693,300.6598285961027,300.71473454473727,300.3667282472079,299.677952026127,295.95,514.0653822504612
19234800.0,299.97510316992066,300.2421966803652,300.6822040147492,300.7722457179851,299.7028822585393,297.54999999999995,431.4199118671859
19238400.0,300.01857811232065,300.70692943731063,300.69672981482785,301.1571729654487,299.84619963081786,298.75,266.09959432048686
19242000.0,299.72950069189613,300.3540285656291,300.3322646368548,300.946891746059,299.5264507972504,297.54999999999995,97.2887827170752
19245600.0,299.27315217346035,299.8422123187854,299.8124013646208,300.3981696002981,299.06152209711735,295.34999999999997,8.868975903614455
19249200.0,299.0742236636732,299.6500586446996,299.59520256954465,300.10410310716304,298.93228861958676,293.15,0.0
19252800.0,300.3645279091151,301.00756577905116,301.1397909472837,301.4403772087681,300.6032066669933,292.04999999999995,0.0
19256400.0,300.3414379781446,300.98273549318384,301.1235347426606,301.3945992844066,300.63051562131085,290.95,0.0
19260000.0,300.30000292814196,300.9294147024042,301.0723298182929,301.3253842807003,300.61863049073617,290.95,0.0
19263600.0,300.25835920725893,300.87131165323615,301.0140880055385,301.2550764509998,300.5981718406382,291.45,0.0
19267200.0,300.1681697812675,300.77805648284425,300.9280087472938,301.11382481479575,300.5635143042373,290.34999999999997,0.0
19270800.0,300.1546150368176,300.72148618302015,300.873612172328,301.0987904903028,300.5529158985029,290.34999999999997,0.0
19274400.0,300.1110432470344,300.47953634123377,300.7974737452383,300.9998690786827,300.5289633683228,290.34999999999997,0.0
19278000.0,300.0521518295357,300.4512295891107,300.7148056664513,300.87512898072686,300.4968763153579,289.25,0.0
19281600.0,300.0220057504503,300.46987783113997,300.6603788782075,300.88081366477263,300.4905738555633,289.84999999999997,5.848333333333334
19285200.0,300.02303014445783,300.2862781852455,300.71380174264,300.76812409906023,300.4777148229748,289.25,82.18738095238095
19288800.0,298.5794124987271,299.0377932207764,299.310241465615,299.3264656656273,298.7626544226596,293.15,250.4676640926641
19292400.0,298.54236545607637,299.0175642501685,299.5575290627049,299.2336445250482,298.65079425878884,296.45,434.45897101921196
19296000.0,299.18475846076626,299.73050964175604,300.3439085938384,299.8033336026631,299.2401561410458,298.15,613.0932061579651
19299600.0,299.49986019417724,300.2044835009419,300.6918217005313,300.0519159668259,299.4667314886522,299.25,744.5651340996169
19303200.0,299.73344768240787,300.5755582429317,300.7992454664181,300.21874242348514,299.5938072886138,300.34999999999997,774.7727529677784
19306800.0,299.90307162702715,300.8442889868978,300.6787186061574,300.32906197283637,299.6601418345104,299.84999999999997,775.093283040766
19310400.0,300.0247592411508,300.9858368148749,300.73779124282737,300.45333694726753,299.67935984602616,301.45,667.1334090668221
19314000.0,300.17154296222606,301.1187780587472,300.6663965318777,300.69670550836116,299.8479896715272,294.84999999999997,458.07343067030496
19317600.0,300.19599664748324,300.2770786015371,300.7315327403502,300.66149192703426,299.77361523540344,293.75,397.5054345991561
19321200.0,300.2504097496821,301.0008848963001,300.73452866776773,300.15617251758437,299.8475048357515,294.25,300.4985108225108
19324800.0,300.1994122525524,300.306516989676,300.6337644401131,300.76904491077386,299.81177595955376,293.15,142.24891774891773
19328400.0,299.82308411878574,300.3932589949169,300.24651770363374,300.35883532832355,299.5037679819252,293.15,44.73401497695852
19332000.0,299.3496919088759,299.9609538697238,299.74633260317484,299.8702824677961,299.05850026381427,293.75,10.319556451612904
19335600.0,300.57415141064155,301.3829065730601,301.3537038650796,301.2345390577956,300.78934919017473,292.04999999999995,0.0
19339200.0,300.4893705454074,301.33103316959006,301.3061407687715,301.17644215006777,300.79039793573907,291.45,0.0
19342800.0,299.0187405151828,299.6299463560721,299.4092599113217,299.5172453492987,298.91293707145536,290.95,0.0
19346400.0,299.341214738485,299.8764646026237,299.72666417880805,299.82896741733254,299.29276478731754,289.84999999999997,0.0
19350000.0,299.8865322695747,300.6808053722156,300.64717205568377,300.4740304240309,300.30406062999623,289.84999999999997,0.0
